KOD_KRAJ,KRAJ,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - nezistená,Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci (okrem dôchodcov),Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - pracujúci dôchodcovia,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na materskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - osoby na rodičovskej dovolenke,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - nezamestnaní,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti stredných škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - študenti vysokých škôl,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - osoby v domácnosti,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - dôchodcovia,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - príjemcovia kapitálových príjmov,Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - deti do 16 rokov (nar. po 20.05.1995),Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Súčasná ekonomická aktivita - iné,Celkový úhrn
,,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,muži,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,ženy,úhrn,úhrn
